TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02501601000003;213;0;0;1800;0;0;42066;1109;2014-12-19;08:37:42;0;0;0;0;0;42075;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02507834000001;-31;0;0;1800;0;0;42065;1109;2014-12-19;08:37:42;0;0;0;0;0;42076;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02546913000006;29;0;0;1800;0;0;42063;1109;2014-12-19;08:37:42;0;0;0;0;0;42077;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;00000000000014;0;0;0;0;0;0;42061;1109;2014-12-19;08:37:42;0;0;0;0;0;42078;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07754764000426;79;0;0;1800;0;0;42060;1109;2014-12-19;08:37:42;0;0;0;0;0;42079;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02509729000004;105;0;0;1800;0;0;42059;1109;2014-12-19;08:37:42;0;0;0;0;0;42080;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02504872000000;23;0;0;1800;0;0;42058;1109;2014-12-19;08:37:42;0;0;0;0;0;42081;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02500832000004;43;0;0;1800;0;0;42057;1109;2014-12-19;08:37:42;0;0;0;0;0;42082;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02507834000001;31;0;0;1800;0;0;42056;1109;2014-12-19;08:37:42;0;0;0;0;0;42083;6547;11;0103;
TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02507834000001;31;0;0;1800;0;0;42055;1109;2014-12-19;08:37:42;0;0;0;0;0;42084;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02520379000008;66;0;0;1800;0;0;42145;1110;2014-12-19;08:39:11;0;0;0;0;0;42154;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751584001527;183;0;0;1800;0;0;42144;1110;2014-12-19;08:39:11;0;0;0;0;0;42155;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751584001756;183;0;0;1800;0;0;42143;1110;2014-12-19;08:39:11;0;0;0;0;0;42156;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02500961000005;28;0;0;1800;0;0;42142;1110;2014-12-19;08:39:11;0;0;0;0;0;42157;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02500961000005;42;0;0;1800;0;0;42141;1110;2014-12-19;08:39:11;0;0;0;0;0;42158;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07752087001243;374;0;0;1800;0;0;42139;1110;2014-12-19;08:39:11;0;0;0;0;0;42159;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07754764000464;69;0;0;1800;0;0;42138;1110;2014-12-19;08:39:11;0;0;0;0;0;42160;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07754764000464;69;0;0;1800;0;0;42137;1110;2014-12-19;08:39:12;0;0;0;0;0;42161;6547;11;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02000409047802;456;0;0;1800;0;0;42214;1111;2014-12-19;08:40:00;0;0;0;0;0;42222;6547;11;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07622300788636;18;0;0;1800;0;0;25452;2703;2014-12-19;08:40:14;0;0;0;0;0;25461;2180;13;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07750182002752;31;0;0;1800;0;0;25451;2703;2014-12-19;08:40:14;0;0;0;0;0;25462;2180;13;0103;
TRPER20141219A481.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02000408891659;19815;0;0;1800;0;0;27579;8062;2014-12-19;08:42:12;0;0;0;0;0;27588;6177;55;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07759185002523;31;0;0;1800;0;0;42294;1112;2014-12-19;08:42:41;0;0;0;0;0;42309;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07750447002428;37;0;0;1800;0;0;42293;1112;2014-12-19;08:42:41;0;0;0;0;0;42310;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02000406431086;-146;0;0;1800;0;0;42292;1112;2014-12-19;08:42:41;0;0;0;0;0;42311;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07750447002541;53;0;0;1800;0;0;42291;1112;2014-12-19;08:42:41;0;0;0;0;0;42312;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02000406431086;146;0;0;1800;0;0;42290;1112;2014-12-19;08:42:41;0;0;0;0;0;42313;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07752748005443;247;0;0;1800;0;0;42284;1112;2014-12-19;08:42:41;0;0;0;0;0;42314;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;00000000047024;229;0;0;1800;0;0;42278;1112;2014-12-19;08:42:41;0;0;0;0;0;42315;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07750243027281;53;0;0;1800;0;0;42272;1112;2014-12-19;08:42:41;0;0;0;0;0;42316;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02000406808758;91;0;0;1800;0;0;42271;1112;2014-12-19;08:42:41;0;0;0;0;0;42317;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751271019576;63;0;0;1800;0;0;42270;1112;2014-12-19;08:42:41;0;0;0;0;0;42318;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07750243030328;31;0;0;1800;0;0;42269;1112;2014-12-19;08:42:41;0;0;0;0;0;42319;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751271017725;35;0;0;1800;0;0;42263;1112;2014-12-19;08:42:41;0;0;0;0;0;42320;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751271016216;35;0;0;1800;0;0;42257;1112;2014-12-19;08:42:41;0;0;0;0;0;42321;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;07751271016186;53;0;0;1800;0;0;42256;1112;2014-12-19;08:42:41;0;0;0;0;0;42322;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02500961000005;44;0;0;1800;0;0;42255;1112;2014-12-19;08:42:41;0;0;0;0;0;42323;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;02500961000005;46;0;0;1800;0;0;42254;1112;2014-12-19;08:42:42;0;0;0;0;0;42324;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;00000078929067;25;0;0;1800;0;0;25499;2704;2014-12-19;08:42:43;0;0;0;0;0;25507;2180;13;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;22;00000077541352;122;0;0;1800;0;0;25498;2704;2014-12-19;08:42:43;0;0;0;0;0;25508;2180;13;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02020080043009;1617;0;0;1800;0;0;42413;1113;2014-12-19;08:45:02;0;0;0;0;0;42428;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000403755284;72;0;0;1800;0;0;42407;1113;2014-12-19;08:45:02;0;0;0;0;0;42429;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000403755284;36;0;0;1800;0;0;42406;1113;2014-12-19;08:45:02;0;0;0;0;0;42430;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07752432000310;60;0;0;1800;0;0;42400;1113;2014-12-19;08:45:02;0;0;0;0;0;42431;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000406987361;76;0;0;1800;0;0;42399;1113;2014-12-19;08:45:02;0;0;0;0;0;42432;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000406987361;76;0;0;1800;0;0;42398;1113;2014-12-19;08:45:02;0;0;0;0;0;42433;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000406987361;76;0;0;1800;0;0;42397;1113;2014-12-19;08:45:03;0;0;0;0;0;42434;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000406987361;76;0;0;1800;0;0;42396;1113;2014-12-19;08:45:03;0;0;0;0;0;42435;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02500755000006;59;0;0;1800;0;0;42497;1114;2014-12-19;08:49:57;0;0;0;0;0;42515;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02500961000005;22;0;0;1800;0;0;42496;1114;2014-12-19;08:49:57;0;0;0;0;0;42516;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000000026;0;0;0;0;0;0;42495;1114;2014-12-19;08:49:57;0;0;0;0;0;42517;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07750960003360;20;0;0;1800;0;0;42493;1114;2014-12-19;08:49:58;0;0;0;0;0;42518;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07750960003360;20;0;0;1800;0;0;42492;1114;2014-12-19;08:49:58;0;0;0;0;0;42519;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000000126;0;0;0;0;0;0;42490;1114;2014-12-19;08:49:58;0;0;0;0;0;42520;6547;11;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07759185099509;56;0;0;1800;0;0;25566;2705;2014-12-19;08:55:22;0;0;0;0;0;25588;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07759185001182;85;0;0;1800;0;0;25565;2705;2014-12-19;08:55:22;0;0;0;0;0;25589;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000030470;0;0;0;0;0;0;25564;2705;2014-12-19;08:55:22;0;0;0;0;0;25590;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000000034;0;0;0;0;0;0;25563;2705;2014-12-19;08:55:22;0;0;0;0;0;25591;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000078600027;18;0;0;1800;0;0;25562;2705;2014-12-19;08:55:22;0;0;0;0;0;25592;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000050114;0;0;0;0;0;0;25561;2705;2014-12-19;08:55:22;0;0;0;0;0;25593;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;00000000050121;0;0;0;0;0;0;25560;2705;2014-12-19;08:55:22;0;0;0;0;0;25594;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07751271004718;43;0;0;1800;0;0;25559;2705;2014-12-19;08:55:22;0;0;0;0;0;25595;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07751271004718;43;0;0;1800;0;0;25558;2705;2014-12-19;08:55:23;0;0;0;0;0;25596;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000407818473;60;0;0;1800;0;0;25557;2705;2014-12-19;08:55:23;0;0;0;0;0;25597;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000407818473;60;0;0;1800;0;0;25556;2705;2014-12-19;08:55:23;0;0;0;0;0;25598;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000407818473;60;0;0;1800;0;0;25555;2705;2014-12-19;08:55:23;0;0;0;0;0;25599;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;04079400995182;19;0;0;1800;0;0;25554;2705;2014-12-19;08:55:23;0;0;0;0;0;25600;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;04079400995182;19;0;0;1800;0;0;25553;2705;2014-12-19;08:55:23;0;0;0;0;0;25601;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07754722219426;30;0;0;1800;0;0;25552;2705;2014-12-19;08:55:23;0;0;0;0;0;25602;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07754487000307;14;0;0;1800;0;0;25551;2705;2014-12-19;08:55:23;0;0;0;0;0;25603;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07754487000819;14;0;0;1800;0;0;25550;2705;2014-12-19;08:55:23;0;0;0;0;0;25604;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07754487000833;14;0;0;1800;0;0;25549;2705;2014-12-19;08:55:23;0;0;0;0;0;25605;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07750243003087;59;0;0;1800;0;0;25548;2705;2014-12-19;08:55:23;0;0;0;0;0;25606;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07752285575683;40;0;0;1800;0;0;25547;2705;2014-12-19;08:55:23;0;0;0;0;0;25607;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07702047013335;76;0;0;1800;0;0;25546;2705;2014-12-19;08:55:23;0;0;0;0;0;25608;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07750243027281;53;0;0;1800;0;0;25545;2705;2014-12-19;08:55:23;0;0;0;0;0;25609;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02531546000004;1250;0;0;1800;0;0;25544;2705;2014-12-19;08:55:23;0;0;0;0;0;25610;2180;13;0103;
TRPER20141219A496.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02502815000001;52;0;0;1800;0;0;42682;1117;2014-12-19;08:56:51;0;0;0;0;0;42689;6547;11;0103;
TRPER20141219A496.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02500961000005;12;0;0;1800;0;0;42681;1117;2014-12-19;08:56:51;0;0;0;0;0;42690;6547;11;0103;
TRPER20141219A496.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07751912148450;20;0;0;1800;0;0;42680;1117;2014-12-19;08:56:51;0;0;0;0;0;42691;6547;11;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07506195101735;-95;0;0;1800;0;0;25727;2706;2014-12-19;08:58:12;0;0;0;0;0;25742;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07506195101735;-95;0;0;1800;0;0;25726;2706;2014-12-19;08:58:13;0;0;0;0;0;25743;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07506195101735;95;0;0;1800;0;0;25720;2706;2014-12-19;08:58:13;0;0;0;0;0;25744;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07506195101735;95;0;0;1800;0;0;25714;2706;2014-12-19;08:58:13;0;0;0;0;0;25745;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;07509552907254;315;0;0;1800;0;0;25708;2706;2014-12-19;08:58:13;0;0;0;0;0;25746;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000408441953;258;0;0;1800;0;0;25706;2706;2014-12-19;08:58:13;0;0;0;0;0;25747;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;22;02000408441960;258;0;0;1800;0;0;25705;2706;2014-12-19;08:58:13;0;0;0;0;0;25748;2180;13;0103;
